country,year,indicator_name,indicator_value,subnational,remarks,source,source_url
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Connect to Internet,45,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Copy Paste,89,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Create File,34,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Duplicate File,68,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Mathematics Formula,25,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Programming Language,17,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Install Software,57,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2016,Proportion of Youth and Adults with ICT Skills_Transfer File,63,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Attach File,59.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Connect to Internet,42.4,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Copy Paste,59.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Create File,42.6,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Duplicate File,59.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Mathematics Formula,56.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Programming Language,N/A,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Install Software,35.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2018,Proportion of Youth and Adults with ICT Skills_Transfer File,37.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Attach File,56.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Connect to Internet,35.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Copy Paste,59.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Create File,37.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Duplicate File,59.5,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Mathematics Formula,42.4,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Programming Language,27.7,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Install Software,42.6,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Brunei Darussalam,2019,Proportion of Youth and Adults with ICT Skills_Transfer File,52.4,No,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Brunei%20Darussalam.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Attach File,38,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Connect to Internet,20.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Copy Paste,51.3,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Create File,12.5,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Duplicate File,52.9,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,17.3,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Programming Language,2.3,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Install Software,28.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2015,Proportion of Youth and Adults with ICT Skills_Transfer File,33.6,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Attach File,43,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Connect to Internet,48.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Copy Paste,55.5,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Create File,20.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Duplicate File,44.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,24.8,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Programming Language,7.5,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Install Software,33.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2017,Proportion of Youth and Adults with ICT Skills_Transfer File,42.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Attach File,43.8,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Connect to Internet,49.5,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Copy Paste,56.3,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Create File,24.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Duplicate File,57.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,25.9,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Programming Language,7.8,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Install Software,34.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2018,Proportion of Youth and Adults with ICT Skills_Transfer File,43.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Attach File,44.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Connect to Internet,50.6,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Copy Paste,58,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Create File,24.9,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Duplicate File,59,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,26.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Programming Language,8.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Install Software,37.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2019,Proportion of Youth and Adults with ICT Skills_Transfer File,45,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Attach File,55.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Connect to Internet,57.6,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Copy Paste,N/A,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Create File,31.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Duplicate File,70.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,31.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Programming Language,11.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Install Software,46.2,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2020,Proportion of Youth and Adults with ICT Skills_Transfer File,54.6,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Attach File,65.7,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Connect to Internet,63.4,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Copy Paste,N/A,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Create File,43.3,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Duplicate File,77.8,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Mathematical Formula,43.9,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Programming Language,16.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Install Software,55.9,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Malaysia,2021,Proportion of Youth and Adults with ICT Skills_Transfer File,62.1,,,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/country-profile/Malaysia.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Attach File,3.7,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Connect to Internet,2.14,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Copy-Paste Content,7.36,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Create File,2.89,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Duplicate/Move File,7.53,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Use Mathematical Formula (Spreadsheet),5.85,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Write Computer Program,0.54,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Install/Download Software,2.71,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2023,Proportion of Youth and Adults with ICT Skills_Transfer Files Between Devices,5.3,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/2025-02/Lao%20PDR%202023%20MICS%20-%20Social%20Indicator%20Survey%20III.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Attach File,3.42,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Connect to Internet,2.54,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Copy-Paste Content,6.7,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Create File,3.2,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Duplicate/Move File,6.76,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Use Mathematical Formula (Spreadsheet),5.9,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Write Computer Program,0.53,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Install/Download Software,3.63,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Laos,2017,Proportion of Youth and Adults with ICT Skills_Transfer Files Between Devices,5.19,Yes,,UNICEF,https://mics.unicef.org/sites/mics/files/Lao%20PDR%202017%20MICS%20Social%20Indicator%20Survey%20II%20Survey%20Findings%20Report_English.pdf
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Attach File,26.2,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Connect to Internet,20.2,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Copy-Paste Content,59.6,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Create File,30.2,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Duplicate/Move File,59.6,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Use Mathematical Formula (Spreadsheet),25.2,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Write Computer Program,3.5,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Install/Download Software,25.5,,,,
Indonesia,2017,Proportion of Youth and Adults with ICT Skills_Transfer Files Between Devices,50.7,,,,
Philippines,2019,Proportion of Youth and Adults with ICT Skills_Using basic arithmetic formulas in a spreadsheet,7.2,,,,
Philippines,2019,Proportion of Youth and Adults with ICT Skills_Using copy/paste tools,24.5,,,,
Philippines,2019,Proportion of Youth and Adults with ICT Skills_Sending emails with attachment,25.8,,,,
Philippines,2019,"Proportion of Youth and Adults with ICT Skills_Creating electronic presentations With Presentation Software (Including Text, Images, Sound, Video Or Charts)",9.1,,,,
Philippines,2019,"Proportion of Youth and Adults with ICT Skills_Finding, downloading, installing, and configuring software",10.5,,,,
Philippines,2019,Proportion of Youth and Adults with ICT Skills_Transferring files between a computer and other devices,22.2,,,,
Timor Leste,2015,Proportion of Youth and Adults with ICT Skills_Setting a reminder,61,,,,
Timor Leste,2015,Proportion of Youth and Adults with ICT Skills_Editing a document or image,52,,,,
Timor Leste,2015,Proportion of Youth and Adults with ICT Skills_Transferring files ,48,,,,
Timor Leste,2015,Proportion of Youth and Adults with ICT Skills_Using formulas in spreadsheet,19,,,,
Timor Leste,2015,Proportion of Youth and Adults with ICT Skills_Wrting a code,9,,,,
Vietnam,2023,Proportion of Youth and Adults With Digital Literacy Skills,36,,,,
Brunei Darussalam,2018,Share of Female Graduates by Field_Arts and Humanities,61.319,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,Share of Female Graduates by Field_Arts and Humanities,70.426,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2014,Share of Female Graduates by Field_Arts and Humanities,73.743,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2013,Share of Female Graduates by Field_Arts and Humanities,64.935,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,Share of Female Graduates by Field_Arts and Humanities,71.756,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,Share of Female Graduates by Field_Arts and Humanities,67.29,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,Share of Female Graduates by Field_Arts and Humanities,60.544,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,Share of Female Graduates by Field_Arts and Humanities,60,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,Share of Female Graduates by Field_Arts and Humanities,54.878,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,Share of Female Graduates by Field_Arts and Humanities,65.873,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,Share of Female Graduates by Field_Arts and Humanities,53.371,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,Share of Female Graduates by Field_Arts and Humanities,53,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,Share of Female Graduates by Field_Arts and Humanities,57.746,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,Share of Female Graduates by Field_Arts and Humanities,62.712,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,Share of Female Graduates by Field_Arts and Humanities,60.227,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,Share of Female Graduates by Field_Arts and Humanities,56.41,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,Share of Female Graduates by Field_Arts and Humanities,30,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,Share of Female Graduates by Field_Education,72.973,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2017,Share of Female Graduates by Field_Education,70.222,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,Share of Female Graduates by Field_Education,71.769,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,Share of Female Graduates by Field_Education,76.471,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2014,Share of Female Graduates by Field_Education,70.213,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2013,Share of Female Graduates by Field_Education,66.57,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,Share of Female Graduates by Field_Education,68.783,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,Share of Female Graduates by Field_Education,67.224,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,Share of Female Graduates by Field_Education,68.503,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,Share of Female Graduates by Field_Education,72.644,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,Share of Female Graduates by Field_Education,71.495,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,Share of Female Graduates by Field_Education,69.417,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,Share of Female Graduates by Field_Education,68.548,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,Share of Female Graduates by Field_Education,68.661,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,Share of Female Graduates by Field_Education,65.34,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,Share of Female Graduates by Field_Education,65,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,Share of Female Graduates by Field_Education,71.082,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,Share of Female Graduates by Field_Education,64.286,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,Share of Female Graduates by Field_Education,75.667,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,"Share of Female Graduates by Field_Engineering, manufacturing and construction",52.264,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2017,"Share of Female Graduates by Field_Engineering, manufacturing and construction",47.674,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,"Share of Female Graduates by Field_Engineering, manufacturing and construction",49.608,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
